prompt,observation.state,action,timestamp,index,episode_index,frame_index,task_index,observation.image.top_rgb,observation.image.right_rgb,observation.image.left_rgb
fold the garment on the table,"[0.5714015960693359, 0.5951051712036133, -0.9784373641014099, 1.6070754528045654, -0.5199582576751709, 0.0430329293012619, -0.042235974222421646, -1.7000887393951416, 1.533021330833435, 1.1660912036895752, 0.2139773815870285, -0.15079091489315033]","[0.34834760427474976, 0.474147766828537, -0.9074469804763794, 1.6365481615066528, -0.46409377455711365, -0.13986273109912872, -0.036676280200481415, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.15079428255558014]",6.0,68139,200,180,0,./sample_episode_images/episode_200/top/frame_008410.jpg,./sample_episode_images/episode_200/right/frame_000181.jpg,./sample_episode_images/episode_200/left/frame_008410.jpg
fold the garment on the table,"[0.5003901124000549, 0.5639436841011047, -0.9607958197593689, 1.6129722595214844, -0.5042657256126404, -0.008087338879704475, -0.04056751728057861, -1.700061321258545, 1.5332032442092896, 1.1661067008972168, 0.21367761492729187, -0.15079282224178314]","[0.27939632534980774, 0.4334234297275543, -0.8351649045944214, 1.5963873863220215, -0.4583016633987427, -0.13986273109912872, -0.036676280200481415, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.15079428255558014]",6.0333333015441895,68140,200,181,0,./sample_episode_images/episode_200/top/frame_008411.jpg,./sample_episode_images/episode_200/right/frame_000182.jpg,./sample_episode_images/episode_200/left/frame_008411.jpg
fold the garment on the table,"[0.43089982867240906, 0.526705801486969, -0.9283504486083984, 1.6068674325942993, -0.49135175347328186, -0.04493245109915733, -0.039358120411634445, -1.700045108795166, 1.5333231687545776, 1.1661152839660645, 0.21346156299114227, -0.1507941037416458]","[0.21331802010536194, 0.39851683378219604, -0.7333799004554749, 1.520369052886963, -0.4380292296409607, -0.13986273109912872, -0.036676280200481415, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.15079428255558014]",6.066666603088379,68141,200,182,0,./sample_episode_images/episode_200/top/frame_008412.jpg,./sample_episode_images/episode_200/right/frame_000183.jpg,./sample_episode_images/episode_200/left/frame_008412.jpg
fold the garment on the table,"[0.36280837655067444, 0.48427248001098633, -0.878797709941864, 1.5815658569335938, -0.47640594840049744, -0.07148246467113495, -0.03852143511176109, -1.7000385522842407, 1.5333956480026245, 1.1661179065704346, 0.2133067548274994, -0.15079480409622192]","[0.16160455346107483, 0.3592469394207001, -0.6079925894737244, 1.4156643152236938, -0.3830040693283081, -0.13986273109912872, -0.04372940957546234, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.15079428255558014]",6.099999904632568,68142,200,183,0,./sample_episode_images/episode_200/top/frame_008413.jpg,./sample_episode_images/episode_200/right/frame_000184.jpg,./sample_episode_images/episode_200/left/frame_008413.jpg
fold the garment on the table,"[0.29701751470565796, 0.4379761517047882, -0.8103744387626648, 1.533989667892456, -0.4502725303173065, -0.09060885012149811, -0.03943834453821182, -1.7000378370285034, 1.5334346294403076, 1.1661123037338257, 0.21318520605564117, -0.1507970243692398]","[0.13143837451934814, 0.296705961227417, -0.4398260712623596, 1.300919532775879, -0.34245920181274414, -0.13986273109912872, -0.04514003545045853, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.15079428255558014]",6.133333206176758,68143,200,184,0,./sample_episode_images/episode_200/top/frame_008414.jpg,./sample_episode_images/episode_200/right/frame_000185.jpg,./sample_episode_images/episode_200/left/frame_008414.jpg
fold the garment on the table,"[0.2358781397342682, 0.38552215695381165, -0.7167646884918213, 1.4663612842559814, -0.4200458526611328, -0.10435117781162262, -0.041020676493644714, -1.7000423669815063, 1.5334526300430298, 1.166110634803772, 0.21310946345329285, -0.15079647302627563]","[0.13143837451934814, 0.21671171486377716, -0.24953238666057587, 1.1962147951126099, -0.32218679785728455, -0.13986273109912872, -0.04514003545045853, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.15079428255558014]",6.166666507720947,68144,200,185,0,./sample_episode_images/episode_200/top/frame_008415.jpg,./sample_episode_images/episode_200/right/frame_000186.jpg,./sample_episode_images/episode_200/left/frame_008415.jpg
fold the garment on the table,"[0.18312391638755798, 0.3302834630012512, -0.6075880527496338, 1.3875610828399658, -0.39252904057502747, -0.11424015462398529, -0.04229050129652023, -1.7000499963760376, 1.5334596633911133, 1.1661094427108765, 0.21305786073207855, -0.15079545974731445]","[0.15154916048049927, 0.11053752154111862, -0.05923870950937271, 1.1072876453399658, -0.28453800082206726, -0.13986273109912872, -0.04514003545045853, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.15079428255558014]",6.199999809265137,68145,200,186,0,./sample_episode_images/episode_200/top/frame_008416.jpg,./sample_episode_images/episode_200/right/frame_000187.jpg,./sample_episode_images/episode_200/left/frame_008416.jpg
fold the garment on the table,"[0.14301428198814392, 0.27478909492492676, -0.4971144199371338, 1.3077328205108643, -0.36216917634010315, -0.12143154442310333, -0.043178215622901917, -1.70005464553833, 1.5334609746932983, 1.1661056280136108, 0.21302007138729095, -0.15079480409622192]","[0.16447752714157104, -0.011635527946054935, 0.14138098061084747, 1.0226632356643677, -0.22951282560825348, -0.13263976573944092, -0.04514003545045853, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.15079428255558014]",6.233333110809326,68146,200,187,0,./sample_episode_images/episode_200/top/frame_008417.jpg,./sample_episode_images/episode_200/right/frame_000188.jpg,./sample_episode_images/episode_200/left/frame_008417.jpg
fold the garment on the table,"[0.11786608397960663, 0.21262973546981812, -0.38624534010887146, 1.2273855209350586, -0.3249276280403137, -0.12461070716381073, -0.04379008337855339, -1.7000584602355957, 1.5334609746932983, 1.1661018133163452, 0.21299223601818085, -0.15079432725906372]","[0.17022347450256348, -0.10617419332265854, 0.3154480755329132, 0.9480791687965393, -0.1788317710161209, -0.13263976573944092, -0.04514003545045853, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.1493106186389923]",6.266666889190674,68147,200,188,0,./sample_episode_images/episode_200/top/frame_008418.jpg,./sample_episode_images/episode_200/right/frame_000189.jpg,./sample_episode_images/episode_200/left/frame_008418.jpg
fold the garment on the table,"[0.10684967786073685, 0.14047226309776306, -0.2752912938594818, 1.148799180984497, -0.2839418947696686, -0.12688378989696503, -0.044210728257894516, -1.700061321258545, 1.5334606170654297, 1.1661014556884766, 0.2129717469215393, -0.15037992596626282]","[0.17022347450256348, -0.19344066083431244, 0.48066428303718567, 0.8605862259864807, -0.11656645685434341, -0.13119517266750336, -0.04655066132545471, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.1493106186389923]",6.300000190734863,68148,200,189,0,./sample_episode_images/episode_200/top/frame_008419.jpg,./sample_episode_images/episode_200/right/frame_000190.jpg,./sample_episode_images/episode_200/left/frame_008419.jpg
fold the garment on the table,"[0.10723867267370224, 0.059068430215120316, -0.16412106156349182, 1.0681546926498413, -0.2370559573173523, -0.12811879813671112, -0.04479927569627762, -1.7000651359558105, 1.5334579944610596, 1.1660979986190796, 0.2129545956850052, -0.15008099377155304]","[0.16304104030132294, -0.28361600637435913, 0.6517810821533203, 0.7659217119216919, -0.09629403054714203, -0.13119517266750336, -0.0479612872004509, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.1493106186389923]",6.333333492279053,68149,200,190,0,./sample_episode_images/episode_200/top/frame_008420.jpg,./sample_episode_images/episode_200/right/frame_000191.jpg,./sample_episode_images/episode_200/left/frame_008420.jpg
fold the garment on the table,"[0.11496929824352264, -0.029543530195951462, -0.052971839904785156, 0.9834862351417542, -0.19761472940444946, -0.12898853421211243, -0.04563333839178085, -1.7000689506530762, 1.533454179763794, 1.1660958528518677, 0.21294258534908295, -0.14986564218997955]","[0.16160455346107483, -0.3490658402442932, 0.7815938591957092, 0.698509156703949, -0.09484599530696869, -0.13119517266750336, -0.0479612872004509, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.1493106186389923]",6.366666793823242,68150,200,191,0,./sample_episode_images/episode_200/top/frame_008421.jpg,./sample_episode_images/episode_200/right/frame_000192.jpg,./sample_episode_images/episode_200/left/frame_008421.jpg
fold the garment on the table,"[0.12621600925922394, -0.12177982181310654, 0.05756117030978203, 0.9020879864692688, -0.16881753504276276, -0.12954849004745483, -0.04634787514805794, -1.7000706195831299, 1.5334519147872925, 1.1660958528518677, 0.21293649077415466, -0.1497100442647934]","[0.17022347450256348, -0.4159701466560364, 0.8951799869537354, 0.6612170934677124, -0.09484599530696869, -0.13119517266750336, -0.0479612872004509, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.1493106186389923]",6.400000095367432,68151,200,192,0,./sample_episode_images/episode_200/top/frame_008422.jpg,./sample_episode_images/episode_200/right/frame_000193.jpg,./sample_episode_images/episode_200/left/frame_008422.jpg
fold the garment on the table,"[0.13886280357837677, -0.21378614008426666, 0.16761451959609985, 0.8317579627037048, -0.14809350669384003, -0.12990237772464752, -0.046850353479385376, -1.7000706195831299, 1.5334519147872925, 1.1660958528518677, 0.2129318118095398, -0.1495981067419052]","[0.17165996134281158, -0.493055522441864, 0.9689372181892395, 0.6597827672958374, -0.09484599530696869, -0.13119517266750336, -0.0479612872004509, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.1493106186389923]",6.433333396911621,68152,200,193,0,./sample_episode_images/episode_200/top/frame_008423.jpg,./sample_episode_images/episode_200/right/frame_000194.jpg,./sample_episode_images/episode_200/left/frame_008423.jpg
fold the garment on the table,"[0.15121419727802277, -0.3038032054901123, 0.2773752808570862, 0.7798688411712646, -0.13319090008735657, -0.13012169301509857, -0.047196902334690094, -1.7000706195831299, 1.5334519147872925, 1.1660958528518677, 0.21292810142040253, -0.14951756596565247]","[0.17022347450256348, -0.5657775402069092, 1.0131915807724, 0.6597827672958374, -0.0919499397277832, -0.13119517266750336, -0.0479612872004509, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.1493106186389923]",6.4666666984558105,68153,200,194,0,./sample_episode_images/episode_200/top/frame_008424.jpg,./sample_episode_images/episode_200/right/frame_000195.jpg,./sample_episode_images/episode_200/left/frame_008424.jpg
fold the garment on the table,"[0.16134005784988403, -0.3903079330921173, 0.3873332738876343, 0.742906928062439, -0.12166931480169296, -0.1302986592054367, -0.04743539169430733, -1.7000706195831299, 1.5334519147872925, 1.1660958528518677, 0.21292515099048615, -0.149459570646286]","[0.17022347450256348, -0.631227433681488, 1.0662968158721924, 0.6597827672958374, -0.09050190448760986, -0.13119517266750336, -0.0479612872004509, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.1493106186389923]",6.5,68154,200,195,0,./sample_episode_images/episode_200/top/frame_008425.jpg,./sample_episode_images/episode_200/right/frame_000196.jpg,./sample_episode_images/episode_200/left/frame_008425.jpg
fold the garment on the table,"[0.16821801662445068, -0.4713252782821655, 0.4974648058414459, 0.7166497111320496, -0.11296794563531876, -0.13044290244579315, -0.047599464654922485, -1.7000706195831299, 1.5334519147872925, 1.1660958528518677, 0.21292290091514587, -0.14941784739494324]","[0.17165996134281158, -0.6981316804885864, 1.1282528638839722, 0.6583484411239624, -0.08905387669801712, -0.13119517266750336, -0.0479612872004509, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.1493106186389923]",6.5333333015441895,68155,200,196,0,./sample_episode_images/episode_200/top/frame_008426.jpg,./sample_episode_images/episode_200/right/frame_000197.jpg,./sample_episode_images/episode_200/left/frame_008426.jpg
fold the garment on the table,"[0.17210468649864197, -0.5460447669029236, 0.6078112125396729, 0.6978720426559448, -0.10629056394100189, -0.1305672973394394, -0.047712359577417374, -1.7000706195831299, 1.5334519147872925, 1.1660958528518677, 0.212921142578125, -0.14938780665397644]","[0.17165996134281158, -0.7548549175262451, 1.1887338161468506, 0.6597827672958374, -0.09339796751737595, -0.13552895188331604, -0.0479612872004509, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.1493106186389923]",6.566666603088379,68156,200,197,0,./sample_episode_images/episode_200/top/frame_008427.jpg,./sample_episode_images/episode_200/right/frame_000198.jpg,./sample_episode_images/episode_200/left/frame_008427.jpg
fold the garment on the table,"[0.17375464737415314, -0.6142003536224365, 0.7182678580284119, 0.6849930286407471, -0.10268472135066986, -0.13187538087368011, -0.047790028154850006, -1.7000706195831299, 1.5334519147872925, 1.1660958528518677, 0.21291974186897278, -0.14936618506908417]","[0.17165996134281158, -0.8072147965431213, 1.256590485572815, 0.6526111960411072, -0.09484599530696869, -0.13552895188331604, -0.0479612872004509, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.1493106186389923]",6.599999904632568,68157,200,198,0,./sample_episode_images/episode_200/top/frame_008428.jpg,./sample_episode_images/episode_200/right/frame_000199.jpg,./sample_episode_images/episode_200/left/frame_008428.jpg
fold the garment on the table,"[0.17398662865161896, -0.6755055785179138, 0.8289266228675842, 0.6742962598800659, -0.1004921942949295, -0.13284119963645935, -0.04784347116947174, -1.7000706195831299, 1.5334519147872925, 1.1660958528518677, 0.21291878819465637, -0.1493506282567978]","[0.17165996134281158, -0.8683013319969177, 1.3200217485427856, 0.651176929473877, -0.09339796751737595, -0.13841813802719116, -0.0479612872004509, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.1493106186389923]",6.633333206176758,68158,200,199,0,./sample_episode_images/episode_200/top/frame_008429.jpg,./sample_episode_images/episode_200/right/frame_000200.jpg,./sample_episode_images/episode_200/left/frame_008429.jpg
fold the garment on the table,"[0.17357981204986572, -0.7325592637062073, 0.9397027492523193, 0.6665642261505127, -0.09850724041461945, -0.13435359299182892, -0.04788023605942726, -1.7000706195831299, 1.5334519147872925, 1.1660958528518677, 0.21291792392730713, -0.14933940768241882]","[0.17165996134281158, -0.9293878078460693, 1.3598506450653076, 0.6583484411239624, -0.08905387669801712, -0.13986273109912872, -0.0479612872004509, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.1493106186389923]",6.666666507720947,68159,200,200,0,./sample_episode_images/episode_200/top/frame_008430.jpg,./sample_episode_images/episode_200/right/frame_000201.jpg,./sample_episode_images/episode_200/left/frame_008430.jpg
fold the garment on the table,"[0.17303785681724548, -0.7883672714233398, 1.050011157989502, 0.66371089220047, -0.09586405754089355, -0.13586387038230896, -0.04790552332997322, -1.7000706195831299, 1.5334519147872925, 1.1660958528518677, 0.21291744709014893, -0.14933133125305176]","[0.17165996134281158, -0.9962921142578125, 1.3834528923034668, 0.6612170934677124, -0.08760584145784378, -0.13986273109912872, -0.0479612872004509, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.1493106186389923]",6.699999809265137,68160,200,201,0,./sample_episode_images/episode_200/top/frame_008431.jpg,./sample_episode_images/episode_200/right/frame_000202.jpg,./sample_episode_images/episode_200/left/frame_008431.jpg
fold the garment on the table,"[0.17252840101718903, -0.842349112033844, 1.1533564329147339, 0.6656026244163513, -0.09355636686086655, -0.13705527782440186, -0.04792291671037674, -1.7000706195831299, 1.5334519147872925, 1.1660958528518677, 0.21291697025299072, -0.14932553470134735]","[0.17165996134281158, -1.0646508932113647, 1.4114806652069092, 0.6741258502006531, -0.08760584145784378, -0.13986273109912872, -0.0479612872004509, -1.7000718116760254, 1.5334525108337402, 1.1660943031311035, 0.21291568875312805, -0.1493106186389923]",6.733333110809326,68161,200,202,0,./sample_episode_images/episode_200/top/frame_008432.jpg,./sample_episode_images/episode_200/right/frame_000203.jpg,./sample_episode_images/episode_200/left/frame_008432.jpg
fold the garment on the table,"[0.1721070259809494, -0.8967173099517822, 1.2417906522750854, 0.6723266839981079, -0.09189571440219879, -0.13797558844089508, -0.0479348823428154, -1.7000706195831299, 1.5334519147872925, 1.1660958528518677, 0.21291649341583252, -0.14932133257389069]","[0.17165996134281158, -1.1271917819976807, 1.426232099533081, 0.7271953821182251, -0.08760584145784378, -0.13986273109912872, -0.0479612872004509, -1.7000718116760254, 1.5334525108337402, 1.1646599769592285, 0.21291568875312805, -0.1493106186389923]",6.766666889190674,68162,200,203,0,./sample_episode_images/episode_200/top/frame_008433.jpg,./sample_episode_images/episode_200/right/frame_000204.jpg,./sample_episode_images/episode_200/left/frame_008433.jpg
fold the garment on the table,"[0.171796053647995, -0.9536125659942627, 1.310566782951355, 0.6921679973602295, -0.09070032089948654, -0.13863812386989594, -0.04794452339410782, -1.7000446319580078, 1.5335030555725098, 1.1657298803329468, 0.2129165381193161, -0.1493198573589325]","[0.17165996134281158, -1.1911872625350952, 1.4321327209472656, 0.797476589679718, -0.08760584145784378, -0.13986273109912872, -0.0479612872004509, -1.7000718116760254, 1.5334525108337402, 1.1646599769592285, 0.21291568875312805, -0.1493106186389923]",6.800000190734863,68163,200,204,0,./sample_episode_images/episode_200/top/frame_008434.jpg,./sample_episode_images/episode_200/right/frame_000205.jpg,./sample_episode_images/episode_200/left/frame_008434.jpg
fold the garment on the table,"[0.17158591747283936, -1.013635277748108, 1.3601449728012085, 0.7257640361785889, -0.08983930200338364, -0.13910570740699768, -0.047949519008398056, -1.7000471353530884, 1.5335053205490112, 1.1654279232025146, 0.21291637420654297, -0.14931708574295044]","[0.17165996134281158, -1.2653636932373047, 1.4454090595245361, 0.8835352063179016, -0.09339796751737595, -0.13986273109912872, -0.0479612872004509, -1.7000718116760254, 1.5334525108337402, 1.1646599769592285, 0.21291568875312805, -0.1493106186389923]",6.833333492279053,68164,200,205,0,./sample_episode_images/episode_200/top/frame_008435.jpg,./sample_episode_images/episode_200/right/frame_000206.jpg,./sample_episode_images/episode_200/left/frame_008435.jpg
fold the garment on the table,"[0.1714783012866974, -1.079289197921753, 1.3948075771331787, 0.7727338075637817, -0.09083149582147598, -0.13940344750881195, -0.04795286804437637, -1.700057864189148, 1.5334850549697876, 1.1652063131332397, 0.21291637420654297, -0.14931495487689972]","[0.17165996134281158, -1.3409945964813232, 1.4513095617294312, 0.965290904045105, -0.09484599530696869, -0.13986273109912872, -0.0479612872004509, -1.7000718116760254, 1.5334525108337402, 1.1646599769592285, 0.21291568875312805, -0.1493106186389923]",6.866666793823242,68165,200,206,0,./sample_episode_images/episode_200/top/frame_008436.jpg,./sample_episode_images/episode_200/right/frame_000207.jpg,./sample_episode_images/episode_200/left/frame_008436.jpg
fold the garment on the table,"[0.17144565284252167, -1.1493464708328247, 1.418561577796936, 0.8287935256958008, -0.0919569805264473, -0.13960114121437073, -0.0479552336037159, -1.7000691890716553, 1.5334621667861938, 1.1650457382202148, 0.2129162847995758, -0.14931340515613556]","[0.17165996134281158, -1.4224433898925781, 1.4645859003067017, 1.0499151945114136, -0.09484599530696869, -0.13986273109912872, -0.0479612872004509, -1.7000718116760254, 1.5334525108337402, 1.1646599769592285, 0.21291568875312805, -0.1493106186389923]",6.900000095367432,68166,200,207,0,./sample_episode_images/episode_200/top/frame_008437.jpg,./sample_episode_images/episode_200/right/frame_000208.jpg,./sample_episode_images/episode_200/left/frame_008437.jpg
fold the garment on the table,"[0.1714702695608139, -1.2240427732467651, 1.4353985786437988, 0.8917683362960815, -0.0927678644657135, -0.13971129059791565, -0.0479569211602211, -1.7000768184661865, 1.5334445238113403, 1.1649311780929565, 0.2129162847995758, -0.149312362074852]","[0.16878698766231537, -1.5198909044265747, 1.4778622388839722, 1.1173278093338013, -0.09484599530696869, -0.13986273109912872, -0.04655066132545471, -1.7000718116760254, 1.5334525108337402, 1.1646599769592285, 0.21146728098392487, -0.1493106186389923]",6.933333396911621,68167,200,208,0,./sample_episode_images/episode_200/top/frame_008438.jpg,./sample_episode_images/episode_200/right/frame_000209.jpg,./sample_episode_images/episode_200/left/frame_008438.jpg
fold the garment on the table,"[0.17093545198440552, -1.3052105903625488, 1.4498814344406128, 0.9558731913566589, -0.0933568924665451, -0.1397954523563385, -0.04766209051012993, -1.700081467628479, 1.5334343910217285, 1.1648513078689575, 0.21251466870307922, -0.14931128919124603]","[0.16160455346107483, -1.6129751205444336, 1.5029397010803223, 1.1474483013153076, -0.09629403054714203, -0.13986273109912872, -0.04655066132545471, -1.7000718116760254, 1.5334525108337402, 1.1646599769592285, 0.21146728098392487, -0.1493106186389923]",6.9666666984558105,68168,200,209,0,./sample_episode_images/episode_200/top/frame_008439.jpg,./sample_episode_images/episode_200/right/frame_000210.jpg,./sample_episode_images/episode_200/left/frame_008439.jpg
fold the garment on the table,"[0.1687866747379303, -1.3907911777496338, 1.4655557870864868, 1.01047682762146, -0.09419067203998566, -0.13986435532569885, -0.04732564464211464, -1.7000824213027954, 1.5334299802780151, 1.164793610572815, 0.21222080290317535, -0.14931108057498932]","[0.16016808152198792, -1.724967122077942, 1.539818286895752, 1.1087219715118408, -0.09484599530696869, -0.13408435881137848, -0.04655066132545471, -1.7000718116760254, 1.5334525108337402, 1.1646599769592285, 0.21291568875312805, -0.1493106186389923]",7.0,68169,200,210,0,./sample_episode_images/episode_200/top/frame_008440.jpg,./sample_episode_images/episode_200/right/frame_000211.jpg,./sample_episode_images/episode_200/left/frame_008440.jpg
fold the garment on the table,"[0.1662079095840454, -1.48276686668396, 1.4877500534057617, 1.0400339365005493, -0.09437893331050873, -0.1383543461561203, -0.04708161577582359, -1.7000824213027954, 1.5334299802780151, 1.1647531986236572, 0.21241281926631927, -0.14931108057498932]","[0.16016808152198792, -1.694423794746399, 1.539818286895752, 0.9566850066184998, -0.08905387669801712, -0.13841813802719116, -0.04655066132545471, -1.7000718116760254, 1.5334525108337402, 1.1503169536590576, 0.21001887321472168, -0.1493106186389923]",7.0333333015441895,68170,200,211,0,./sample_episode_images/episode_200/top/frame_008441.jpg,./sample_episode_images/episode_200/right/frame_000212.jpg,./sample_episode_images/episode_200/left/frame_008441.jpg
fold the garment on the table,"[0.1640806347131729, -1.545281171798706, 1.5077217817306519, 1.020369291305542, -0.09289652109146118, -0.13850665092468262, -0.04693492501974106, -1.6998177766799927, 1.5339411497116089, 1.1610695123672485, 0.21174748241901398, -0.14932632446289062]","[0.16016808152198792, -1.687151551246643, 1.539818286895752, 0.7702246904373169, -0.08905387669801712, -0.13986273109912872, -0.04514003545045853, -1.7000718116760254, 1.5259838104248047, 1.087207317352295, 0.21146728098392487, -0.1493106186389923]",7.066666603088379,68171,200,212,0,./sample_episode_images/episode_200/top/frame_008442.jpg,./sample_episode_images/episode_200/right/frame_000213.jpg,./sample_episode_images/episode_200/left/frame_008442.jpg
fold the garment on the table,"[0.162643700838089, -1.5843981504440308, 1.5248883962631226, 0.9543856978416443, -0.09182264655828476, -0.13903716206550598, -0.046573251485824585, -1.6983445882797241, 1.535225510597229, 1.142206072807312, 0.21167594194412231, -0.14939486980438232]","[0.1587315946817398, -1.6856971979141235, 1.5383431911468506, 0.5737241506576538, -0.08905387669801712, -0.13986273109912872, -0.04090815782546997, -1.7000718116760254, 1.5259838104248047, 1.0240975618362427, 0.21581248939037323, -0.1493106186389923]",7.099999904632568,68172,200,213,0,./sample_episode_images/episode_200/top/frame_008443.jpg,./sample_episode_images/episode_200/right/frame_000214.jpg,./sample_episode_images/episode_200/left/frame_008443.jpg
fold the garment on the table,"[0.16144022345542908, -1.6102570295333862, 1.5385684967041016, 0.8517560362815857, -0.09105175733566284, -0.13940028846263885, -0.04528827592730522, -1.6973094940185547, 1.5358606576919556, 1.1106349229812622, 0.21283960342407227, -0.14942850172519684]","[0.17884238064289093, -1.6711527109146118, 1.532442569732666, 0.5091801881790161, -0.10063812136650085, -0.13408435881137848, -0.04514003545045853, -1.6956920623779297, 1.5289713144302368, 0.9394732713699341, 0.2187093049287796, -0.15079428255558014]",7.133333206176758,68173,200,214,0,./sample_episode_images/episode_200/top/frame_008444.jpg,./sample_episode_images/episode_200/right/frame_000215.jpg,./sample_episode_images/episode_200/left/frame_008444.jpg
fold the garment on the table,"[0.16454888880252838, -1.6272382736206055, 1.5414429903030396, 0.7559438347816467, -0.09368474781513214, -0.13787555694580078, -0.04489409178495407, -1.6956316232681274, 1.5367357730865479, 1.0641522407531738, 0.2144758105278015, -0.14986713230609894]","[0.24923014640808105, -1.6507905721664429, 1.5339176654815674, 0.530694842338562, -0.18607191741466522, -0.13263976573944092, -0.05501442030072212, -1.6942322254180908, 1.5170212984085083, 0.916524350643158, 0.24478061497211456, -0.15227796137332916]",7.166666507720947,68174,200,215,0,./sample_episode_images/episode_200/top/frame_008445.jpg,./sample_episode_images/episode_200/right/frame_000216.jpg,./sample_episode_images/episode_200/left/frame_008445.jpg
fold the garment on the table,"[0.18217577040195465, -1.6372185945510864, 1.535017967224121, 0.6899359822273254, -0.11933624744415283, -0.13626374304294586, -0.04690823704004288, -1.6945401430130005, 1.5335732698440552, 1.0229195356369019, 0.22291064262390137, -0.1505337655544281]","[0.3584029972553253, -1.5984307527542114, 1.5280171632766724, 0.5694212317466736, -0.2961222231388092, -0.13263976573944092, -0.11143946647644043, -1.6781731843948364, 1.494615077972412, 0.9380390048027039, 0.3374786078929901, -0.153761625289917]",7.199999809265137,68175,200,216,0,./sample_episode_images/episode_200/top/frame_008446.jpg,./sample_episode_images/episode_200/right/frame_000217.jpg,./sample_episode_images/episode_200/left/frame_008446.jpg
fold the garment on the table,"[0.22280365228652954, -1.6331578493118286, 1.5232279300689697, 0.6519697904586792, -0.16856223344802856, -0.13507449626922607, -0.06064220517873764, -1.6906322240829468, 1.5234565734863281, 0.9982314109802246, 0.25478240847587585, -0.15139871835708618]","[0.4431556165218353, -1.5038920640945435, 1.5029397010803223, 0.5981073975563049, -0.33521905541419983, -0.13119517266750336, -0.1805601418018341, -1.6066372394561768, 1.4602588415145874, 0.9810683131217957, 0.4041052758693695, -0.153761625289917]",7.233333110809326,68176,200,217,0,./sample_episode_images/episode_200/top/frame_008447.jpg,./sample_episode_images/episode_200/right/frame_000218.jpg,./sample_episode_images/episode_200/left/frame_008447.jpg
fold the garment on the table,"[0.2801184356212616, -1.6053218841552734, 1.5070725679397583, 0.6327561736106873, -0.21511508524417877, -0.13382084667682648, -0.08986709266901016, -1.6709448099136353, 1.5038985013961792, 0.9915329813957214, 0.2964228689670563, -0.15198302268981934]","[0.48912313580513, -1.3846278190612793, 1.4557350873947144, 0.6138848662376404, -0.3381151258945465, -0.12830600142478943, -0.2299320548772812, -1.4913039207458496, 1.4154462814331055, 1.0083202123641968, 0.4475574493408203, -0.15227796137332916]",7.266666889190674,68177,200,218,0,./sample_episode_images/episode_200/top/frame_008448.jpg,./sample_episode_images/episode_200/right/frame_000219.jpg,./sample_episode_images/episode_200/left/frame_008448.jpg
fold the garment on the table,"[0.33965864777565, -1.55056893825531, 1.4855890274047852, 0.6245561242103577, -0.24956104159355164, -0.1321435421705246, -0.12765413522720337, -1.6259232759475708, 1.4760026931762695, 0.9944421052932739, 0.338654488325119, -0.15198425948619843]","[0.5192893147468567, -1.239183783531189, 1.3849281072616577, 0.6153191328048706, -0.3583875596523285, -0.07918988168239594, -0.26096582412719727, -1.3453123569488525, 1.3556963205337524, 1.0154917240142822, 0.4939064383506775, -0.1493106186389923]",7.300000190734863,68178,200,219,0,./sample_episode_images/episode_200/top/frame_008449.jpg,./sample_episode_images/episode_200/right/frame_000220.jpg,./sample_episode_images/episode_200/left/frame_008449.jpg
